,ID,title,category,tags,content,sim_rec1,sim_rec2,sim_rec3,emo0,emo1,emo2,emo3,emo_rec1,emo_rec2,emo_rec3,comb_rec1,comb_rec2,comb_rec3
330,sm19335770,【童貞が】アザレアの亡霊【歌ってみた】,music_sound,アザレアノ亡霊 トーマ ビス ンジャメナ 先生、タグロックソコジャナイデス 歌ッテミタ 歌ッテミタ伝説入リ 童帝,"びす,ンジャメナ,童貞,滑舌,トーマ,アザレア,ここ,ミリオン,かっけ,好き,安定感,タグ,パーカー,音程,安定,mix,gj,高音,最高,ロック",sm7882150,sm19625630,sm15971140,0.3602985984156002,0.3251066422912858,0.2734613040828763,0.0411334552102376,sm11264170,sm11970630,sm15971140,sm7882150,sm15971140,sm23171530
331,sm27084410,艦これ 戦闘BGMまとめ【2015.8.10】,music_sound,70分超ロングBGM ※アルペ・アニソン・加賀岬等歌ハ除外 レベリング用BGM 作業用BGM 大越香里 戦闘用BGM 艦コレ 艦コレBGM 艦隊コレクション 音楽,"イベ,夜戦,イベント,テーマ,瑞穂,bgm,提督,空母,神通,摩耶,夏イベ,大破,駆逐艦,潜水艦,海域,秋月,大和,好き,連合艦隊,戦艦",sm23756820,sm25425760,sm22099720,0.3674359968968192,0.2506788207913111,0.2551396431342125,0.1267455391776571,sm30964600,sm3207770,sm30741025,sm22099720,sm23756820,sm28074461
332,sm2027200,ボーボボ　『WILD CHALLENGER 』　,anime,100万再生 JINDOU OP WILD_CHALLENGER アニソンFULL アニメ コメント&LT;マイリス ボボボーボ・ボーボボ ボーボボ ミリオン動画 元気ガ出ル曲,"ボーボボ,wildchallenger,gangan,端末,プルコギ,standup,眼科,パッチ,エーオーエー,eo,binbinmacho,banbanhard,紋波,栖昆,好き,アニメ,なつい,ゴング,オエオエ,首領パッチ",sm7564290,sm13125230,sm20900240,0.7530507385998716,0.1271676300578034,0.0799614643545279,0.039820166987797,sm14870600,sm1278460,sm8938000,sm13125230,sm7564290,sm619760
333,sm12294250,Fate unlimited blade works 衛宮士郎ｖｓギルガメッシュ,anime,FATE/STAY_NIGHT FATE名場面リンク FATE戦闘シーン アニメ オ前ラノオノレデ見エナイ ギルガメッシュ(FATE) シャウト合戦 声優ノ本気 杉山紀彰 衛宮士郎 関智一,"原作,士郎,ギル,ワカメ,セイバー,アーチャー,慢心,zero,エア,イリヤ,おのれ,わかめ,投影,聖杯,deen,魔力,サーヴァント,燕返し,英霊,アサシン",sm24644910,sm16601690,sm26325360,0.4910179640718562,0.0896901848476959,0.2530590991929185,0.1662327518875292,sm29185330,sm27140340,sm16309860,sm24644910,sm16601690,sm24687940
334,sm28185620,【MAD】全力バタンキュー【Full】,anime,GINZA時代ノ申シ子 MAD MAD松サン アサシン(投稿者) アニメ オソ松サン 全力バタンキュー 逃ゲ切レナカッタミリオン,"一松,カラ松,全力バタンキュー,おそ松,十四松,おそ松さん,十四,おそまつ,トド松,トッティ,歌詞,チョロ松,ヤバイヤバイヤバヤバーイ,トッテイ,コ松,シコ,ご多忙,サー,兄さん,松さん",sm28754930,sm27998129,sm27636229,0.4876886417791898,0.2739802831378778,0.1697425594542821,0.0685885156286501,sm11509720,sm22427120,sm30786580,sm27998129,sm28754930,sm28589350
335,sm30722500,ロメオ ／ まふまふ×天月 【歌ってみた】,music_sound,300万再生 HONEYWORKS マフマフ ロメオ 天月-アマツキ- 歌ッテミタ,"天月,まふまふ,あまつき,シャトル,ロメオ,ジュリエッタ,ラン,いちご,まちゅ,東西,まつ,あまちゅあ,せな,勇次郎,お姫様,愛してる,アマ,イケボ,レモン,愛蔵",sm23985500,sm18631620,sm18682960,0.3404469792426553,0.3883016115126997,0.2226407586709994,0.0486106505736454,sm31159377,sm32352047,sm25221440,sm23985500,sm18631620,sm32352047
336,sm32392150,【もこう視点】ポケモン実況者大会　もこうライバロリvsあゆみんアシキ,game,デザイア理論 ポケモンUSM ポケモンUSM対戦リンク ポケモン実況者ウルトラタッグバトル モコウ 実況プレイ動画 王ノ帰還 王ノ豪運 王政復古ノ大号令 神回 神読,"あゆみん,もこう,もこ,バロリ,王の帰還,選出,先生,ポケモン,相手,長考,乱数,ここ,草王,お湯,ライバロリ,マッギョ,ルカリオ,大会,ドンファン,草草",sm22610180,sm9297140,sm12419220,0.5205755659426267,0.0938502428741636,0.30363852992393,0.0819356612592796,sm16601690,sm23261650,sm8613232,sm22610180,sm9297140,sm7289181
337,sm28916290,ゲームセンターCX 「ポケットモンスター 赤・緑」Vol.1,game,ゲーム ゲームセンターCX ポケットモンスター ポケットモンスター赤・緑 ポケモン マ 有野晋哉 有野課長,"ミュウ,課長,初代,ピカチュウ,ポケモン,ヒトカゲ,こころ,ポッポ,進化,ありか,魔の家,カスミ,イワーク,タケシ,御三家,松井,ラッタ,ギエピー,bb,コクーン",sm1412176,sm24102047,sm31978460,0.6376897008987771,0.0862924217867491,0.1972398212268552,0.0787780560876184,sm4090650,sm27721038,sm29792510,sm1412176,sm30023930,sm24102047
338,sm22230060,【ラブライブ！】スクフェス課金実況 Part 4【ゆっくり実況】,game,ガチャ動画 ゲーム スクフェス スクールアイドルフェスティバル ユックリ実況 ラブライブ! ラブライブ!MAD 実況プレイ動画 星空凛 西木野真姫 課金観戦リンク,"ちゃん,ドブ,ちゃーん,姫ちゃん,りん,りんりん,まきちゃん,のんたん,まき,穂乃果,課金,ur,現在,本編,ことり,えり,編集,ちん,ラーメン,浴衣",sm24106810,sm21291060,sm23313490,0.5575617028325327,0.2655292363756832,0.1416266357462315,0.0352824250455524,sm19918800,sm18991041,sm30786580,sm24106810,sm21291060,so20811229
339,sm22122720,┗|∵|┓テレカクシ思春期／HoneyWorks feat.鏡音レン,music_sound,DAM&AMP;JOY配信中 HONEYWORKS VOCALOID VOCALOID伝説入リ イケレン テレカクシ思春期 ヤマコ(絵師) レンオリジナル曲 爽ヤカナレンウタ 鏡音レン 鏡音レン名曲リンク,"お兄ちゃん,レンレン,兄妹,兄弟,ひな,兄ちゃん,イケメン,レン,うち,ちゃん,兄貴,こゆき,シスコン,美男,ジョニー,夏樹,にいちゃん,美女,一人っ子,パーカー",sm24990461,sm15108950,sm18991041,0.3078680485902151,0.4574835617965006,0.1663880530480329,0.0682603365652513,sm23313490,sm1261860,sm8889330,sm24990461,sm15108950,sm32352047
340,sm19980280,【初音ミク】コインロッカーベイビー【オリジナル】,music_sound,DAM&JOY配信中 DUBSTEP MARETU VOCALOID VOCALOID伝説入リ コインロッカーベイビー ミクオリジナル曲 初音ミク 初音ミク名曲リンク 社会派VOCALOID,"ロッカー,コインロッカーベイビー,マヨネーズ,赤ちゃん,keepout,コインロッカー,ハート,事件,in,実話,カービィ,バァン,ここ,ポテチ,最後,テケテケ,happiness,好き,ごめんね,ミリオン",sm19625630,sm31808640,sm20503130,0.3829445651147417,0.1539805458494664,0.2287279252054018,0.23434696383039,sm4656118,sm10889370,sm29142390,sm31808640,sm31680050,sm30964600
341,sm6167850,SHINSHI ZONE,anime,RED_ZONE アニメ ギャグマンガ日和,"da,dadad,提供,ada,変態,紳士,fan,通報,保健所,塩山,ニャン美,弾幕,フフ,オオ,歯茎,ニャンニャン,にゃんにゃん,chic,クマ,ichi",sm1697040,sm2086160,sm2310110,0.8141856111259695,0.0511794597485958,0.0701043059641615,0.064530623161273,sm14834740,sm1697040,sm19650590,sm1697040,sm2086160,sm8938000
342,sm30273018,【公式日本語版】ポケモンジェネレーションズ 第12話：火山のおき石,anime,アニポケ アニメ ゲーム ポケットモンスター ポケットモンスターダイヤモンド・パール ポケットモンスタープラチナ ポケモン ポケモンジェネレーションズ 下野紘 声優 藤原啓治,"ハンサム,ネンドール,ヒードラン,下野,グレッグル,ゴキブロス,バク,コニー,マサラ,バルサン,唐揚げ,からあげ,ハバネロ,ゴキブリ,プルート,レート,主人公,バカ,手刀,タケシ",sm30077041,nm8232118,sm29445580,0.4775390625,0.1279296875,0.2958984375,0.0986328125,sm19553310,sm23261650,sm16601690,sm30077041,nm8232118,sm841041
343,sm12332377,【完成版】ポケモンブラック・ホワイト戦闘曲集【高音質】,music_sound,DS ゲーム ゲームフリーク ゲーム音楽 ポケットモンスターブラック・ホワイト ポケモン ポケモンBGMリンク ポケモンBW 任天堂 音楽,"ゲーチス,シロナ,アデク,サザンドラ,テーマ,キュレム,中島中,廃人,チェレン,タブンネ,きた,カトレア,nn,グリーン,チャンピオン,プラーズマー,ビクティニ,虫取り,bgm,アレンジ",sm18473280,sm6792327,sm6290451,0.5402691732535783,0.140781884212775,0.228085166987111,0.0908637755465356,so19034120,sm13850060,so19177690,sm18473280,sm6290451,sm6792327
344,sm13476300,【初音ミク】↑人生ゲーム↓【オリジナル】,music_sound,DAM&AMP;JOY配信中 MAXGONTA VOCALOID VOCALOID伝説入リ ↑人生ゲーム↓ マイリス巡回推奨 ミクオリジナル曲 ユズヒコ 初音ミク 初音ミク名曲リンク,"广卞,与本,亠卉,二上,面相,卉亠,广下,haha,人生ゲーム,人生,gj,マチゲ,滑稽,パクリ,リロ,初見,gjgj,教師,ゆずひこ,与下",sm6875060,sm18991041,sm4310110,0.4295110721333041,0.2667178250383687,0.1898706424029818,0.1139004604253453,sm16024389,sm27762357,sm5285040,sm6875060,sm3200040,sm18991041
345,sm11509720,【初音ミク】Nyanyanyanyanyanyanya!【オリジナループ】,music_sound,DANIWELLP NYANYANYANYANYANYANYA! VOCALOID VOCALOIDニャンコ入リ VOCALOID伝説入リ ミクオリジナル曲 初音ミク 初音ミク名曲リンク 歌ッテミロ 驚異的ナ中毒性,"nyanya,nya,nyanyanyanyanyanyanya,ミク,nyanyanyanyanyanyanyanya,歌詞,ya,キルリア,gj,yna,ny,gjgj,おっさん,カミーユ,nyan,wwgjgj,ニャニャ,nyanyanya,中毒,gjgjgj",sm17961470,sm14926860,sm19577010,0.4847040950210621,0.2689040812098612,0.172260203024653,0.0741316207444237,sm28185620,sm22427120,sm5285040,sm17619510,sm17961470,sm5285040
346,sm19918800,過食性：アイドル症候群 歌ってみた【まふまふ＆天月】,music_sound,マフマフ マフ月 天月-アマツキ- 歌ッテミタ 歌ッテミタ伝説入リ 過食性:アイドル症候群(スズム),"ヨイサヨイサ,bt,天月,まふまふ,by,ング,ty,ザッツアイドル,ヨイ,btb,男子,yy,バカハマイオドル,tty,dt,tt,bb,ヨイサ,ttb,よいよい",sm18682960,sm19577010,sm18631620,0.5838478938680687,0.2611725866601455,0.130036070184019,0.0249434492877667,sm22230060,sm3439870,sm18991041,sm18682960,sm4236176,sm6194690
347,sm28074461,【MAD】ご注文は連装砲ですか？？ 第7門【ごちうさ２期×艦これ】,anime,アニメ ゴ注文ハMADデスカ?? ゴ注文ハウサギデスカ?? ゴ注文ハ連装砲デスカ? ゴ注文ハ連装砲デスカ?? ゼカマシ ユックリシテイッテネ! 深刻ナ素材過多 艦コレMAD 艦隊コレクション 違和艦轟沈,"足柄,那珂,比叡,カレー,シャロ,熊野,赤城,睦月,リゼ,秋刀魚,金剛,ガルパンはいいぞ,修理,村田,羽黒,明石,神通,ちゃん,提督,球磨",sm25425760,sm23807389,sm27084410,0.4871418074944893,0.1520940484937546,0.242468772961058,0.118295371050698,sm27488670,sm13914810,sm16309860,sm25425760,sm27084410,sm23807389
348,sm5505350,いかなるバグにも動じずポケモン赤を実況６,game,ゲーム ゴスロリ トコロテン ドクケシノ呪イ バグ ポケモン ポケモン不思議ノダンジョン ヤマモト 実況プレイ動画 新感覚癒シ系エスパー少女アイドル 瀬戸内寂聴,"のりお,バグ,モンジャラ,ピカチュー,おれ,観葉植物,お中元,くず,れこ,アッー,タグ,補欠,大卒,ひで,ポケモン,ゴスロリ,バーロー,あわ,みもと,新感覚",sm5804510,sm12772660,sm736760,0.8427051509389621,0.0376599653897921,0.0779904715106714,0.0416444121605742,sm15874112,sm13722470,sm15356310,sm5804510,sm14834740,sm736760
349,sm13691461,ポケモンメドレーをギターで弾いてみた,music_sound,エレキギター キコリ ポケモン メドレー 溶接職人 演奏シテミタ 眼科ガ来イ 神曲,"ポケモン,ポッポ,edr,かっけ,金銀,gj,rr,ハイドロポンプ,きた,タグ,感動,ギター,鳥肌,トラウマ,クチバ,レッド,初代,通信ケーブル,ハイドロカノン,チサ",sm8229390,sm6792327,sm1412176,0.4331469528670069,0.2467915040528369,0.2767749924947463,0.0432865505854097,sm13612500,sm36676440,sm2286030,sm8229390,sm6792327,sm18473280
350,sm12359740,【東方ヴォーカル】 孤独月 ~原曲:U.N.オーエンは彼女なのか？~,game,10周年 DAM&AMP;JOY配信中 ICEON SENYA U.N.オーエンハ彼女ナノカ? 孤独月 幽閉サテライト 東方 東方アレンジ 東方ヴォーカル,"フラン,フランフラン,未来,約束,咲夜,限り,ぁぃ,レミリア,破壊,まま,ロリコン,右手,フロンティア,孤独,ふらん,ブニ,職人,果実,ノヽ,東方",sm4622890,sm5733940,sm20065790,0.346861879642588,0.3452470664226504,0.1984067176229949,0.1094843363117666,sm8491290,sm29876900,sm17779150,sm4622890,sm5733940,sm20065790
351,sm16203010,【初音ミク】ノスタルジックドリームガール【オリジナル曲PV】,music_sound,RAHWIA VOCALOID VOCALOID-PV VOCALOID殿堂入リ トーマ ノスタルジックドリームガール ミクオリジナル曲 初音ミク 初音ミク名曲リンク 染香 神画質,"トーマ,歌詞,染香,pv,秋赤音,ダーリン,批判,好き,豪華,コラボ,rahwia,調教,wktk,パンドラ,ハローハロー,王子,jg,素敵,gj,ピンドラ",sm17536640,sm11970630,sm6875060,0.2629018245004344,0.3492615117289314,0.2590790616854909,0.1287576020851433,sm8228650,sm33260180,sm472410,sm6875060,sm17064620,sm17961470
352,sm21224047,【ガチでFULL歌ってみた】紅蓮の弓矢 -進撃の巨人【あるふぁきゅん。】,music_sound,MAD アルファキュン。 ウォール・クアドラプルミリオン陥落 歌ッテミタ 歌ッテミタ伝説入リ 紅蓮ノ弓矢 進撃ノ巨人,"本家,ミカサ,エレン,進撃,ハンジ,ふぁ,レバニラ,かっけ,イェーガー,歌詞,サトシ,弓矢,鳥肌,キー,好き,ブニ,下手,ここ,妊娠,アルミン",sm21348590,sm29520630,sm21399840,0.3497672288788827,0.2011447760054949,0.3216515301839273,0.127436464931695,sm21348590,sm5483070,sm20036450,sm21348590,sm21399840,sm21075820
353,sm15874112,(MAD) 突っ込みどころ満載の ”とある魔術の禁書目録”② ～禁書目録編～,anime,OPニ定評ノアルウP主 アニメ シャイニングフィンガー ソゲブ トアル魔術ノ禁書目録 リライト 冷蔵庫 吹イタラ三下 意味不明ノ神OP 残サレタNG集 笑劇ノラスト,"ステイル,ヤンデレ,冷蔵庫,違和感,リライト,アンインストール,ドラえもん,遊戯王,団長,イカ,木原,ハルヒ,貫通,シーン,ガンダム,ハガレン,なげ,銀魂,ムスカ,アジカン",sm13715450,sm6348750,sm16881350,0.8334188648260289,0.0349994868110438,0.0872421225495227,0.0443395258134044,sm5505350,sm13722470,sm15177710,sm6348750,sm12798100,sm736760
354,sm10879860,　,anime,※主人公デス アニメ コードギアス ゼロ・レクイエム マルデラスボスノヨウダ ルルーシュ・ランペルージ 作業用BGM 題名ノナイ音楽会 魔王,"スザク,魔王,スザクスザク,ルルーシュ,工作,スザクスザクスザク,釣り,とー,朱雀,宇佐美,世界,すざく,ルル,ウザク,スザクルルーシュ,スザクスザクスザクスザク,ルル子,ギアス,ゼロ,お父さん",sm5664150,sm5408420,sm3120540,0.5862804878048781,0.0689024390243902,0.2536585365853658,0.0911585365853658,sm24934550,sm36588220,sm11467790,sm3884025,sm5664150,sm5408420
355,sm30766050,【実況】ポケットモンスターコイキング～金鯱の逆鱗～ 最終話-中編-,game,アンタバカァ? タイトル回収回 ドラゴンオレ ポケモン レオモン(実況者) ワンオペ 予告比較版→SM30767813 実況プレイ動画 舛添要一 返シ 鯉池氏,"舛添,bb,レオモン,出荷,編集,ドラゴンオレ,あんた,大誤算,コモルー,nabo,前編,舛添要一,マンダ,ドラゴン,バカ,ドーピング,小池,出馬,ノノ,フライゴン",sm29792510,sm29482160,sm31159377,0.5620017714791852,0.1577881817031507,0.2092243451853726,0.0709857016322915,sm24377110,sm20571480,sm6290451,sm29792510,sm29482160,sm24106810
356,sm31159377,【実況】ポケットモンスターコイキング～金鯱の逆鱗～ 最終話-完結編-,game,FI(NI)SH コイキング ポケモン レオモン(実況者) 実況プレイ動画 実況プレイ最終回リンク 実況者ノ鑑 感動ノラスト 最初デ最後ノA段幕 目カラウロコ 金鯱ノ逆鱗,"レオモン,感動,実況,感動をありがとう,ゃちほこ,大誤算,いけいけ,コイキング,最高,ブニ,急所,悪魔,きた,ちほ,おつかれさま,完結,自分語り,bb,つかれ,こちら",sm29792510,sm29482160,sm16156229,0.3547491829641542,0.3674326918088914,0.2276028427659905,0.0502152824609638,so27026038,sm30722500,sm25221440,sm25221440,sm10601340,sm23313490
